EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,YearsAtCompany,YearsSinceLastPromotion,MonthlyIncome,WorkLifeBalance,JobSatisfaction,PerformanceRating,CommuteDistance,NumberOfCompaniesWorked,Attrition
14639,31,Male,Married,Sales,Manager,44,0,138658,1,3,3,16,9,0
14640,35,Male,Divorced,Sales,Senior,11,4,122993,2,3,2,36,6,0
14641,29,Female,Married,Engineering,Junior,59,3,114502,3,3,2,15,7,0
14642,47,Female,Single,Sales,Junior,6,5,122665,3,4,3,16,7,0
14643,31,Male,Single,Engineering,Senior,40,3,130038,2,1,4,14,8,0
14644,39,Female,Married,Engineering,Senior,15,9,133313,2,1,4,44,6,1
14645,27,Male,Single,Engineering,Junior,19,0,107770,2,3,3,44,5,0
14646,30,Male,Single,Marketing,Junior,59,6,154942,4,3,1,6,2,0
14647,34,Male,Single,Sales,Mid-Level,70,5,49049,3,1,2,8,2,1
14648,35,Male,Married,Engineering,Junior,54,4,49663,3,1,2,21,7,0
14649,27,Male,Married,Marketing,Mid-Level,15,2,43264,4,3,3,33,5,0
14650,22,Male,Single,Engineering,Junior,83,3,89668,4,3,3,29,5,0
14651,32,Male,Single,Sales,Junior,75,8,110788,3,2,4,40,3,0
14652,51,Female,Single,Engineering,Junior,68,2,116618,1,3,4,28,6,0
14653,26,Female,Married,Marketing,Junior,27,2,140667,4,4,3,30,5,0
14654,30,Male,Divorced,Engineering,Junior,74,8,58440,1,1,2,40,6,1
14655,33,Female,Divorced,Engineering,Mid-Level,6,2,102992,4,1,4,3,5,0
14656,40,Male,Married,Engineering,Mid-Level,37,4,103524,3,2,3,19,2,0
14657,34,Female,Single,Engineering,Junior,70,4,117227,2,1,3,10,8,0
14658,27,Male,Single,Engineering,Manager,24,6,83382,3,2,4,22,5,0
14659,32,Male,Divorced,Marketing,Junior,27,6,74622,3,4,3,39,4,0
14660,48,Male,Single,Sales,Junior,73,5,76794,1,3,1,47,9,1
14661,22,Male,Married,Marketing,Senior,41,2,92076,2,2,4,47,6,0
14662,30,Female,Divorced,Sales,Mid-Level,13,5,121244,4,1,3,32,2,0
14663,31,Male,Married,Marketing,Senior,64,0,41117,3,2,4,49,7,0
14664,40,Male,Married,Sales,Mid-Level,49,9,54283,3,4,3,29,6,0
14665,41,Male,Single,Sales,Senior,39,9,158896,1,3,3,15,1,0
14666,43,Female,Single,Engineering,Mid-Level,71,8,93498,1,4,3,27,7,0
14667,43,Female,Divorced,Engineering,Mid-Level,79,8,112376,4,4,4,34,5,0
14668,39,Female,Married,Engineering,Mid-Level,53,2,148706,2,1,4,43,8,0
14669,32,Male,Single,Sales,Junior,49,1,102796,4,4,3,22,6,0
14670,44,Female,Divorced,Marketing,Junior,2,1,156851,4,3,4,2,3,0
14671,45,Male,Married,Sales,Junior,58,9,69873,3,3,2,19,6,0
14672,22,Female,Single,Marketing,Senior,77,4,78882,4,3,3,44,2,0
14673,32,Female,Married,Engineering,Junior,52,4,108234,3,3,3,1,8,0
14674,29,Female,Single,Sales,Senior,52,0,113603,3,1,2,42,2,0
14675,22,Female,Single,Marketing,Mid-Level,28,1,106761,3,3,3,37,1,0
14676,39,Female,Divorced,HR,Junior,54,9,58842,2,2,4,20,6,0
14677,41,Male,Single,Engineering,Junior,9,2,78495,3,2,3,28,2,0
14678,43,Male,Married,Engineering,Junior,25,2,136451,3,1,3,18,8,0
14679,42,Male,Single,Marketing,Junior,29,1,117259,1,3,4,19,8,0
14680,31,Male,Single,HR,Junior,37,7,110575,3,2,2,12,7,0
14681,38,Female,Single,Sales,Manager,77,8,53671,2,2,2,14,2,1
14682,27,Male,Single,Marketing,Mid-Level,51,8,48092,3,2,4,7,9,0
14683,32,Male,Single,Sales,Junior,1,3,145279,4,3,3,42,4,0
14684,38,Male,Married,Engineering,Junior,70,6,89133,4,1,4,22,6,0
14685,37,Female,Married,Sales,Junior,71,8,44186,4,3,3,44,4,0
14686,28,Male,Married,HR,Manager,59,4,155067,1,4,4,48,7,0
14687,23,Male,Single,Engineering,Junior,1,2,92718,2,4,3,30,1,0
14688,38,Female,Married,Sales,Junior,23,6,48194,2,4,4,24,9,0
14689,34,Female,Single,Sales,Mid-Level,37,9,99859,1,3,3,19,2,0
14690,27,Male,Single,Engineering,Senior,13,3,92386,4,3,3,12,3,0
14691,36,Male,Married,Sales,Mid-Level,17,7,107863,1,1,3,43,5,1
14692,35,Male,Married,Sales,Senior,8,9,87107,1,4,4,48,1,0
14693,46,Female,Single,Sales,Mid-Level,61,5,102884,4,4,2,38,8,0
14694,29,Female,Married,Engineering,Mid-Level,58,3,114450,4,1,4,8,4,0
14695,33,Female,Married,Engineering,Junior,3,0,51511,1,4,3,26,6,0
14696,36,Male,Divorced,Sales,Junior,50,6,105614,3,3,4,10,3,0
14697,29,Female,Single,Marketing,Junior,1,6,69940,4,2,4,14,4,0
14698,33,Female,Married,Engineering,Manager,49,0,125770,2,2,4,24,9,0
14699,27,Female,Single,Engineering,Junior,37,5,115462,1,4,2,15,2,0
14700,25,Female,Married,Engineering,Mid-Level,69,4,153836,1,2,2,44,4,1
14701,33,Female,Divorced,Sales,Senior,45,3,110958,3,2,1,1,9,0
14702,34,Female,Single,Marketing,Junior,47,7,105786,4,2,2,43,4,0
14703,49,Male,Married,Marketing,Mid-Level,41,0,116428,1,3,2,10,8,0
14704,40,Male,Single,Marketing,Mid-Level,5,2,103072,1,2,3,42,5,0
14705,35,Male,Married,HR,Junior,14,8,94135,2,1,3,36,3,1
14706,28,Male,Married,Engineering,Junior,38,2,88018,3,2,4,1,3,0
14707,37,Female,Single,Marketing,Senior,1,4,117228,2,4,3,47,7,0
14708,36,Male,Married,Sales,Manager,23,8,97738,4,1,3,25,6,0
14709,35,Male,Single,Sales,Junior,33,5,70408,2,4,3,13,6,0
14710,36,Female,Married,Engineering,Junior,6,8,153089,4,4,3,20,3,0
14711,41,Female,Married,Engineering,Junior,51,2,117328,3,3,4,26,6,0
14712,39,Male,Married,Sales,Junior,49,6,154432,2,3,4,3,3,0
14713,22,Male,Married,Sales,Manager,51,1,148936,3,4,4,29,5,0
14714,41,Male,Married,Engineering,Mid-Level,1,5,98399,1,1,3,20,1,1
14715,33,Female,Single,HR,Junior,49,8,48300,4,3,2,14,8,0
14716,40,Female,Divorced,Marketing,Junior,19,4,79722,4,1,3,27,7,0
14717,32,Female,Married,Engineering,Mid-Level,30,4,127489,1,2,4,42,6,0
14718,45,Male,Single,Engineering,Manager,28,7,133249,3,1,3,30,4,1
14719,32,Male,Single,Engineering,Junior,38,2,92174,1,4,4,41,9,0
14720,22,Female,Married,Marketing,Mid-Level,46,0,135305,1,3,1,36,6,1
14721,32,Female,Married,Sales,Senior,29,6,120957,2,4,3,23,8,0
14722,31,Male,Married,HR,Mid-Level,62,1,111332,4,1,4,26,3,0
14723,53,Male,Single,Sales,Junior,39,0,127246,1,4,4,28,2,0
14724,53,Female,Single,Marketing,Junior,77,5,106174,4,2,3,8,1,0
14725,29,Female,Divorced,HR,Junior,57,2,106425,3,4,3,25,1,0
14726,42,Male,Single,Engineering,Manager,75,9,117964,3,1,3,21,5,1
14727,24,Female,Single,Engineering,Junior,59,8,143661,1,1,2,42,5,1
14728,48,Male,Single,Engineering,Senior,82,6,138338,4,3,3,19,2,0
14729,40,Male,Married,Engineering,Junior,7,9,93245,3,1,4,12,4,1
14730,45,Male,Married,Marketing,Junior,61,4,104647,3,3,2,49,6,0
14731,35,Male,Single,HR,Junior,19,7,138851,1,4,4,49,6,0
14732,46,Male,Married,Engineering,Junior,1,2,86421,3,4,2,1,8,0
14733,56,Female,Single,Engineering,Mid-Level,40,1,77750,2,1,4,38,8,0
14734,25,Female,Married,Sales,Manager,79,6,141814,4,2,2,30,1,1
14735,26,Male,Married,Marketing,Senior,74,6,127276,3,3,3,15,5,0
14736,43,Female,Divorced,HR,Junior,71,1,154509,4,2,4,45,9,0
14737,22,Male,Married,Engineering,Junior,1,8,52547,3,2,1,39,6,1
14738,43,Female,Single,Engineering,Junior,31,7,151916,2,2,3,25,6,0
14739,45,Female,Married,Marketing,Junior,74,5,137354,2,1,1,25,8,1
14740,34,Female,Married,Sales,Manager,79,2,74957,3,2,3,23,9,0
14741,31,Male,Married,Sales,Mid-Level,59,5,118439,4,3,3,4,1,0
14742,22,Male,Single,Sales,Mid-Level,51,7,101298,3,4,3,36,8,0
14743,43,Female,Married,Engineering,Junior,36,4,60739,3,1,4,27,3,0
14744,26,Female,Single,Sales,Junior,47,7,139874,2,1,4,2,1,0
14745,40,Female,Single,Sales,Senior,65,7,154842,2,4,3,40,7,0
14746,34,Male,Single,Engineering,Manager,76,3,104049,3,2,2,6,9,0
14747,30,Male,Married,Marketing,Manager,3,8,88170,1,3,1,23,9,1
14748,42,Female,Single,Marketing,Junior,13,3,47266,2,2,1,46,3,0
14749,32,Male,Married,Sales,Junior,72,4,101272,2,1,1,11,6,0
14750,44,Female,Single,Sales,Junior,69,9,132821,3,2,3,49,9,1
14751,28,Male,Single,HR,Mid-Level,24,4,102758,3,3,1,49,7,0
14752,38,Female,Single,Engineering,Mid-Level,80,2,75695,4,3,3,44,6,0
14753,40,Male,Married,Sales,Junior,80,9,152607,4,3,2,36,5,0
14754,22,Male,Divorced,Sales,Junior,35,6,94254,4,3,4,36,7,0
14755,42,Female,Divorced,Sales,Junior,33,6,133935,3,2,4,5,3,0
14756,35,Male,Married,Sales,Junior,41,8,102203,3,4,2,21,6,0
14757,44,Female,Married,Engineering,Mid-Level,16,5,145870,4,2,3,47,1,0
14758,45,Female,Single,Marketing,Mid-Level,13,2,151870,2,3,2,27,5,0
14759,44,Male,Married,Sales,Manager,79,2,108283,3,4,4,16,1,0
14760,33,Male,Single,Sales,Junior,15,9,41121,2,4,1,1,7,1
14761,42,Male,Single,Engineering,Mid-Level,30,0,81575,1,4,3,28,8,0
14762,28,Female,Married,Marketing,Senior,41,2,148482,4,4,4,27,2,0
14763,22,Female,Married,Marketing,Senior,74,3,41432,1,3,1,23,8,0
14764,27,Female,Single,Marketing,Junior,22,1,138710,4,4,3,20,6,0
14765,35,Male,Single,Engineering,Mid-Level,43,7,86441,3,1,2,42,8,1
14766,38,Female,Single,Engineering,Senior,36,0,68137,1,1,2,36,7,0
14767,36,Male,Single,Engineering,Junior,32,1,108084,1,3,4,12,5,0
14768,30,Female,Single,Engineering,Senior,64,4,155044,3,3,4,49,1,0
14769,33,Male,Married,Engineering,Mid-Level,1,2,103820,1,1,1,22,2,1
14770,37,Female,Single,Engineering,Senior,5,3,116669,2,1,4,19,7,0
14771,37,Male,Married,Engineering,Manager,74,6,148909,4,2,2,39,2,1
14772,44,Male,Single,Engineering,Junior,42,0,75993,2,4,4,25,1,0
14773,22,Female,Married,Engineering,Senior,44,6,80539,4,4,3,22,2,0
14774,31,Male,Divorced,Engineering,Mid-Level,80,8,112421,3,2,4,48,2,1
14775,27,Female,Single,HR,Junior,44,8,112350,3,3,2,45,8,0
14776,37,Female,Married,Sales,Junior,46,7,154237,3,2,2,23,9,0
14777,29,Female,Married,Engineering,Junior,81,5,131969,2,2,2,28,3,1
14778,22,Male,Married,Marketing,Mid-Level,16,5,129483,4,4,2,18,4,0
14779,41,Female,Married,Sales,Junior,62,2,92884,3,1,4,41,1,0
14780,22,Female,Married,Engineering,Mid-Level,31,2,104262,3,2,2,48,2,0
14781,46,Female,Single,Engineering,Mid-Level,83,4,143150,1,3,4,48,9,0
14782,36,Female,Single,Engineering,Junior,14,5,46527,1,4,3,45,4,0
14783,44,Male,Married,Sales,Senior,45,8,134215,4,1,3,4,6,0
14784,33,Female,Divorced,Engineering,Junior,75,3,67426,2,3,4,17,3,0
14785,35,Male,Divorced,Marketing,Senior,77,1,49869,3,3,4,18,3,0
14786,24,Female,Divorced,Sales,Junior,23,5,67836,3,2,3,44,9,0
14787,40,Female,Married,Engineering,Junior,12,5,137612,2,4,3,42,4,0
14788,29,Female,Single,Engineering,Junior,79,5,66509,1,4,4,6,2,0
14789,38,Male,Single,Sales,Manager,47,8,94184,1,2,3,13,1,1
14790,35,Male,Married,Engineering,Mid-Level,23,0,97285,4,2,4,45,1,0
14791,40,Male,Single,Engineering,Manager,12,3,146474,1,1,3,41,3,0
14792,25,Male,Single,HR,Mid-Level,16,5,131888,3,4,3,45,8,0
14793,49,Female,Single,Sales,Junior,69,4,133152,1,1,2,28,6,1
14794,26,Male,Single,Engineering,Junior,29,5,89341,4,1,2,32,4,0
14795,35,Female,Married,Marketing,Senior,4,4,104506,3,4,4,47,7,0
14796,39,Female,Single,Marketing,Mid-Level,83,0,137854,3,1,2,6,5,0
14797,29,Female,Single,Engineering,Mid-Level,75,6,109773,2,4,1,48,1,1
14798,25,Female,Single,Sales,Junior,5,1,43928,2,2,4,8,6,0
14799,42,Female,Single,Sales,Junior,54,9,135450,1,4,3,6,2,0
14800,26,Male,Single,Sales,Mid-Level,57,5,133806,4,2,2,22,8,0
14801,41,Male,Married,Marketing,Senior,48,4,70871,2,2,4,27,1,0
14802,53,Female,Married,Sales,Junior,35,2,159317,2,4,4,41,9,0
14803,27,Female,Married,Sales,Mid-Level,23,4,75132,1,4,3,40,4,0
14804,56,Female,Married,Sales,Junior,48,6,43449,3,3,4,2,7,0
14805,44,Female,Married,Marketing,Junior,14,5,118588,2,2,4,39,1,0
14806,37,Female,Married,HR,Mid-Level,46,8,133487,1,4,3,23,2,0
14807,39,Female,Married,Marketing,Junior,23,5,141154,1,4,3,44,3,0
14808,23,Female,Single,Marketing,Senior,46,9,53935,3,3,1,17,5,0
14809,38,Male,Single,Sales,Junior,5,1,89128,4,1,1,35,3,0
14810,41,Female,Single,Engineering,Junior,68,8,59193,4,4,3,38,2,0
14811,32,Male,Married,HR,Mid-Level,62,6,106593,3,4,4,38,9,0
14812,31,Male,Single,Engineering,Mid-Level,50,0,105024,4,3,4,34,8,0
14813,30,Male,Married,Marketing,Junior,49,4,93780,1,1,2,15,3,0
14814,24,Male,Married,Engineering,Senior,70,8,145743,1,1,2,33,9,1
14815,40,Male,Single,Engineering,Junior,35,1,63424,2,2,4,38,7,0
14816,31,Male,Single,Engineering,Mid-Level,65,7,121898,4,1,4,35,7,0
14817,37,Female,Single,Marketing,Senior,10,7,91484,2,4,1,6,8,0
14818,33,Female,Married,Marketing,Senior,8,5,92568,3,2,3,2,2,0
14819,23,Female,Single,Engineering,Senior,62,3,96182,3,1,3,16,4,0
14820,37,Male,Single,Engineering,Mid-Level,19,2,116359,4,4,3,46,4,0
14821,51,Female,Married,Engineering,Mid-Level,41,9,128125,3,1,4,1,7,0
14822,39,Female,Married,Sales,Mid-Level,39,0,132712,4,2,1,43,1,0
14823,42,Male,Married,Marketing,Junior,36,7,122147,2,4,3,35,8,0
14824,34,Female,Married,Sales,Junior,29,2,62327,1,2,2,33,3,0
14825,35,Female,Married,Engineering,Mid-Level,34,6,99725,3,3,1,9,7,0
14826,40,Male,Married,Engineering,Mid-Level,29,8,92430,2,1,3,39,9,1
14827,39,Female,Married,Engineering,Mid-Level,31,1,63467,3,1,4,16,1,0
14828,30,Female,Single,Marketing,Senior,60,4,71755,4,4,4,28,7,0
14829,22,Male,Married,Marketing,Junior,18,1,75608,3,1,1,32,5,0
14830,29,Female,Single,Engineering,Junior,29,3,78501,3,4,2,46,4,0
14831,43,Female,Single,Engineering,Junior,57,3,48737,4,2,4,15,1,0
14832,35,Male,Married,Marketing,Mid-Level,37,3,92464,1,4,3,32,3,0
14833,35,Female,Single,Engineering,Junior,81,9,40484,2,4,1,7,8,1
14834,40,Female,Single,Sales,Mid-Level,6,0,124549,2,3,2,24,2,0
14835,23,Male,Married,Engineering,Manager,30,7,100243,4,4,4,1,3,0
14836,30,Male,Married,Sales,Junior,57,0,79498,1,2,3,6,4,0
14837,36,Male,Married,Sales,Senior,43,2,121981,4,1,2,6,2,0
14838,44,Female,Single,Engineering,Senior,8,3,46467,2,4,2,3,5,0
14839,32,Female,Married,Engineering,Senior,22,5,150413,2,4,2,41,5,0
14840,45,Male,Married,Sales,Manager,7,5,53739,3,2,2,2,6,0
14841,39,Female,Single,Sales,Junior,37,4,42854,1,3,2,19,1,0
14842,37,Female,Single,HR,Senior,20,3,59352,1,3,2,15,1,0
14843,41,Male,Single,Engineering,Mid-Level,48,8,81802,1,1,4,17,6,0
14844,35,Male,Single,Marketing,Mid-Level,65,8,130185,2,4,3,38,7,0
14845,35,Female,Married,Sales,Junior,4,6,99978,4,3,4,15,1,0
14846,29,Female,Single,Sales,Mid-Level,34,5,83198,1,2,2,46,4,1
14847,36,Male,Single,Marketing,Manager,69,7,108413,4,2,2,20,9,0
14848,33,Male,Single,Sales,Mid-Level,77,9,126734,2,2,3,12,4,1
14849,25,Male,Married,Sales,Junior,25,2,108161,4,3,4,45,6,0
14850,50,Female,Married,Sales,Mid-Level,37,6,139705,3,1,2,4,4,0
14851,27,Female,Married,Engineering,Manager,69,4,56997,1,4,3,8,6,0
14852,41,Female,Divorced,Sales,Senior,30,9,149332,4,4,3,49,7,0
14853,42,Female,Single,Marketing,Junior,69,6,97963,2,2,4,9,6,0
14854,36,Male,Single,Engineering,Junior,15,4,71455,1,1,4,37,7,0
14855,35,Female,Single,HR,Junior,82,7,75701,1,1,2,39,8,1
14856,43,Male,Single,Sales,Mid-Level,63,3,80679,4,4,2,7,3,0
14857,41,Female,Married,Marketing,Senior,35,6,132452,1,2,4,43,3,0
14858,30,Male,Married,Sales,Junior,78,8,53937,3,2,4,18,7,0
14859,38,Male,Married,HR,Junior,19,9,87582,3,4,2,27,2,0
14860,33,Female,Married,Engineering,Mid-Level,6,1,83199,2,4,4,21,9,0
14861,22,Male,Married,Marketing,Manager,47,5,47925,3,1,3,16,7,0
14862,33,Female,Married,Sales,Senior,15,5,42327,3,2,3,15,8,0
14863,37,Female,Single,Engineering,Manager,74,6,93793,2,2,3,10,5,0
14864,32,Male,Married,Sales,Senior,67,5,105066,2,2,3,46,7,0
14865,34,Male,Married,Engineering,Senior,74,5,138576,2,4,3,31,8,0
14866,23,Female,Married,HR,Senior,74,7,108522,4,2,3,3,1,0
14867,40,Male,Single,Engineering,Junior,65,4,128388,3,2,3,39,3,0
14868,24,Female,Divorced,Engineering,Junior,36,1,111495,4,2,3,39,7,0
14869,31,Female,Single,Marketing,Senior,2,4,50488,3,2,4,43,5,0
14870,22,Female,Single,Marketing,Junior,63,4,143139,2,1,3,29,8,1
14871,28,Male,Married,Marketing,Mid-Level,4,2,87951,1,4,4,40,4,0
14872,38,Female,Married,Engineering,Junior,21,0,85759,1,3,4,38,1,0
14873,27,Female,Single,HR,Manager,70,3,96943,1,4,1,5,9,0
14874,22,Female,Single,Engineering,Junior,44,8,121318,3,1,4,6,4,0
14875,33,Female,Single,Engineering,Junior,18,3,74872,3,3,4,28,6,0
14876,32,Male,Married,Engineering,Manager,63,3,40856,3,2,4,25,5,0
14877,31,Male,Married,Engineering,Junior,8,5,153196,3,3,3,41,2,0
14878,28,Male,Married,Engineering,Mid-Level,29,6,106240,2,2,4,48,3,0
14879,51,Male,Married,Engineering,Junior,6,0,40169,3,3,2,8,5,0
14880,30,Male,Married,HR,Junior,20,6,102961,3,1,3,42,3,0
14881,44,Male,Married,HR,Junior,66,1,139174,2,2,2,6,6,0
14882,22,Male,Divorced,Sales,Junior,52,0,56989,3,3,3,35,8,0
14883,22,Female,Single,Engineering,Junior,4,9,70469,3,2,4,10,1,1
14884,29,Male,Married,Sales,Junior,62,9,150227,4,3,3,18,9,1
14885,35,Male,Single,Sales,Manager,42,6,131598,2,3,4,12,9,0
14886,45,Male,Married,Sales,Junior,45,8,64502,4,4,1,25,6,0
14887,34,Male,Married,Sales,Senior,54,6,125367,2,4,4,2,3,0
14888,38,Male,Single,HR,Senior,69,3,95063,2,2,2,29,1,0
14889,45,Female,Single,Sales,Junior,5,8,46354,1,4,2,41,3,1
14890,34,Female,Married,Engineering,Junior,12,3,137532,2,4,4,8,1,0
14891,34,Male,Single,Sales,Mid-Level,6,6,148519,3,2,1,5,9,0
14892,38,Female,Single,Sales,Mid-Level,13,2,116211,2,2,4,24,8,0
14893,30,Male,Married,Engineering,Senior,82,5,142292,2,1,3,12,4,1
14894,22,Male,Single,Marketing,Junior,73,6,113527,2,4,4,7,1,0
14895,22,Female,Single,Engineering,Senior,28,2,129719,3,2,3,31,1,0
14896,53,Male,Single,HR,Mid-Level,28,7,77535,3,2,2,3,7,0
14897,43,Female,Single,Marketing,Manager,46,7,97737,4,2,4,3,5,0
14898,42,Female,Married,Sales,Junior,13,2,96339,4,4,3,42,2,0
14899,31,Female,Married,Marketing,Senior,11,7,112192,4,1,3,5,6,0
14900,38,Female,Married,Sales,Junior,63,6,132533,1,3,2,27,9,0
14901,43,Male,Divorced,Sales,Junior,17,4,157202,4,1,4,47,9,0
14902,25,Female,Single,Marketing,Manager,66,0,58734,2,4,3,8,2,0
14903,40,Male,Married,Engineering,Senior,6,7,98926,1,1,2,5,6,1
14904,29,Male,Single,Engineering,Junior,66,4,40895,2,3,3,27,5,0
14905,29,Male,Single,Marketing,Mid-Level,47,0,54157,3,4,4,21,6,0
14906,30,Male,Married,Engineering,Manager,14,5,89657,2,2,4,27,5,0
14907,25,Female,Married,Engineering,Manager,10,9,147112,3,3,4,19,8,0
14908,39,Female,Divorced,HR,Mid-Level,34,8,64338,2,2,2,47,2,1
14909,37,Female,Married,Sales,Junior,53,0,52681,4,4,3,21,3,0
14910,24,Male,Married,Sales,Junior,40,9,80565,2,3,2,30,2,0
14911,22,Female,Married,Marketing,Mid-Level,17,4,94113,1,1,3,23,5,0
14912,32,Female,Married,HR,Junior,23,8,102130,4,2,2,39,7,1
14913,24,Female,Divorced,Sales,Junior,76,9,92749,1,2,4,5,9,1
14914,22,Male,Married,Engineering,Senior,40,9,158657,3,4,4,3,9,0
14915,26,Male,Married,Sales,Junior,7,9,78691,2,4,3,38,5,1
14916,28,Male,Single,Sales,Junior,63,9,93845,2,2,4,48,8,1
14917,34,Male,Single,Sales,Junior,37,5,145378,1,3,4,44,9,0
14918,39,Female,Single,Engineering,Junior,16,2,47015,2,1,4,33,7,0
14919,39,Female,Married,Sales,Manager,21,0,107297,2,3,3,19,2,0
14920,32,Male,Single,Engineering,Junior,46,5,56448,1,4,3,33,8,0
14921,31,Female,Single,Engineering,Junior,36,9,146654,4,2,1,39,2,1
14922,33,Female,Single,Sales,Junior,18,9,126555,4,3,2,28,8,0
14923,37,Male,Divorced,Marketing,Manager,60,0,44230,1,4,2,24,4,0
14924,29,Female,Married,Engineering,Junior,80,2,84690,4,3,4,26,7,0
14925,39,Female,Married,Sales,Mid-Level,4,0,57399,3,2,3,40,4,0
14926,36,Female,Single,Marketing,Junior,17,8,136321,3,1,3,35,6,0
14927,42,Female,Married,HR,Junior,50,9,102200,3,1,3,44,9,1
14928,44,Female,Single,Engineering,Senior,36,4,75622,2,3,4,4,1,0
14929,29,Female,Married,Sales,Senior,34,8,44848,3,3,2,49,7,0
14930,22,Female,Single,Marketing,Junior,4,0,84790,4,3,2,44,6,0
14931,39,Male,Divorced,HR,Junior,28,5,127291,4,3,2,3,9,0
14932,23,Male,Single,Engineering,Junior,7,8,148585,4,4,2,9,1,0
14933,35,Female,Single,HR,Mid-Level,17,0,135133,3,1,4,6,4,0
14934,30,Male,Single,HR,Junior,82,0,45355,4,4,4,48,5,0
14935,55,Female,Married,Sales,Senior,59,6,64396,2,1,1,12,9,1
14936,38,Female,Single,Sales,Senior,29,6,148013,2,2,4,23,4,0
14937,36,Male,Divorced,Engineering,Mid-Level,68,3,101341,3,1,4,3,5,0
14938,50,Male,Single,HR,Mid-Level,78,0,79130,2,3,3,5,7,0
14939,39,Female,Single,Sales,Mid-Level,65,1,119379,4,3,2,25,3,0
14940,43,Female,Married,Sales,Junior,74,0,94037,1,1,1,39,7,0
14941,43,Male,Single,Engineering,Senior,12,5,45189,2,2,3,7,8,0
14942,45,Female,Single,Sales,Junior,69,2,90652,2,4,2,27,2,0
14943,47,Male,Single,Engineering,Manager,47,2,120043,3,1,3,46,3,0
14944,37,Female,Single,HR,Junior,60,2,81670,4,4,2,18,5,0
14945,35,Male,Single,Marketing,Senior,66,1,108110,3,3,4,17,6,0
14946,22,Female,Married,Sales,Junior,15,8,148072,4,3,2,21,7,0
14947,38,Male,Single,Engineering,Junior,64,0,93794,2,3,2,1,9,0
14948,28,Male,Married,Sales,Junior,74,5,46215,4,2,3,25,4,0
14949,46,Male,Married,HR,Mid-Level,29,1,89386,3,3,3,15,6,0
14950,30,Female,Married,Engineering,Junior,12,4,65854,2,3,4,3,1,0
14951,31,Female,Married,Sales,Senior,83,7,56267,1,2,4,31,8,1
14952,50,Female,Married,Engineering,Mid-Level,31,4,113701,3,1,3,32,2,0
14953,52,Female,Married,Sales,Junior,46,5,129616,4,3,3,40,1,0
14954,46,Male,Married,Engineering,Mid-Level,27,6,149987,1,4,4,24,7,0
14955,34,Female,Single,HR,Mid-Level,42,5,151124,3,1,3,37,9,0
14956,35,Female,Married,Marketing,Mid-Level,64,6,140784,3,1,4,42,3,0
14957,23,Female,Married,Sales,Junior,15,7,92825,3,4,3,22,6,0
14958,29,Female,Married,Sales,Mid-Level,26,3,157577,2,3,4,2,7,0
14959,27,Male,Single,HR,Mid-Level,46,1,61651,1,1,3,47,9,0
14960,41,Male,Divorced,HR,Senior,33,8,60766,1,3,4,2,5,0
14961,22,Male,Married,Sales,Mid-Level,29,9,124079,1,4,1,14,4,0
14962,32,Female,Single,Sales,Junior,41,4,129078,3,1,2,33,9,0
14963,29,Female,Divorced,Engineering,Mid-Level,70,1,115401,2,4,4,33,6,0
14964,48,Female,Married,Sales,Senior,19,2,121410,3,2,4,42,4,0
14965,40,Female,Married,Sales,Manager,64,4,85428,3,1,4,11,2,0
14966,29,Male,Married,Engineering,Senior,6,9,129431,1,2,3,32,3,1
14967,39,Male,Divorced,Sales,Junior,42,4,48537,4,4,3,26,6,0
14968,23,Female,Married,Marketing,Senior,51,2,109919,4,4,3,45,8,0
14969,34,Female,Married,Sales,Mid-Level,10,6,52037,2,2,3,44,2,0
14970,41,Male,Married,Engineering,Junior,66,7,49061,2,3,3,14,6,0
14971,31,Male,Single,Sales,Manager,44,7,147531,2,1,2,25,5,1
14972,48,Male,Married,Engineering,Manager,27,5,108894,3,1,1,40,1,0
14973,28,Male,Married,HR,Junior,41,9,147851,3,4,3,21,5,0
14974,34,Male,Single,Marketing,Senior,69,5,80695,2,2,4,38,2,0
14975,38,Female,Single,Engineering,Senior,80,8,88349,3,2,1,9,3,1
14976,24,Female,Married,Engineering,Senior,78,0,148459,3,2,4,35,6,0
14977,24,Male,Divorced,Engineering,Junior,8,6,47271,2,4,2,36,2,0
14978,40,Male,Divorced,Engineering,Mid-Level,34,4,113585,1,3,3,13,4,0
14979,39,Male,Single,HR,Junior,76,8,113085,4,1,3,44,7,0
14980,29,Female,Married,Engineering,Manager,29,7,69380,1,2,4,48,9,1
14981,24,Female,Married,Marketing,Junior,1,0,134163,3,2,3,35,2,0
14982,42,Male,Single,Engineering,Junior,16,1,111408,3,4,2,23,3,0
14983,24,Female,Single,Engineering,Junior,30,5,92107,2,4,2,12,1,0
14984,41,Male,Single,Sales,Junior,72,4,153608,1,4,3,32,6,0
14985,24,Male,Married,Marketing,Junior,68,6,60458,1,1,2,37,3,1
14986,22,Male,Divorced,HR,Manager,47,1,52058,3,3,4,6,5,0
14987,34,Female,Married,Marketing,Senior,52,1,145334,2,3,2,16,5,0
14988,38,Male,Married,Engineering,Junior,60,3,128499,3,2,2,19,2,0
14989,39,Female,Divorced,Marketing,Junior,15,8,136184,1,3,2,43,4,1
14990,26,Male,Married,Marketing,Junior,66,5,135465,2,4,2,36,1,0
